"path","class","raw_apostrophe_char","function_quote","autoload","dump_or_loaddefs","native_or_module","requires"
"abbrev.el","C","0","1","0","0","0","cl-lib;obarray"
"align.el","D","0","1","1","0","0","align"
"allout-widgets.el","D","0","1","1","0","0","allout;cl-lib;wid-edit;widget"
"allout.el","D","1","1","1","0","0","epa;epg"
"ansi-color.el","D","0","1","1","0","0",""
"ansi-osc.el","D","0","1","1","0","0",""
"apropos.el","D","0","1","1","1","0","cl-lib"
"arc-mode.el","D","0","1","1","0","0","cl-lib;subr-x"
"array.el","D","0","1","1","0","0",""
"auth-source-pass.el","D","0","1","1","0","0","auth-source;cl-lib;seq;subr-x;url-parse"
"auth-source.el","D","0","1","1","0","0","cl-lib;eieio;epg;icons;json;password-cache;secrets"
"autoinsert.el","D","0","1","1","0","0","finder;seq"
"autorevert.el","D","0","1","1","0","0","cl-lib;filenotify;timer"
"avoid.el","D","0","1","1","0","0","cl-lib"
"battery.el","D","1","1","1","0","0","cl-lib;dbus"
"bind-key.el","D","0","0","1","0","0","bind-key;cl-lib;easy-mmode"
"bindings.el","D","0","1","1","0","0",""
"bookmark.el","D","0","1","1","0","0","cl-lib;fringe;pp;tabulated-list;text-property-search"
"bs.el","D","0","1","1","0","0",""
"buff-menu.el","D","0","1","1","0","0","tabulated-list"
"button.el","C","0","1","0","0","0",""
"calc/calc-aent.el","D","0","1","1","0","0","calc;calc-ext;calc-macs;calccomp"
"calc/calc-alg.el","C","0","1","0","0","0","calc-ext;calc-macs"
"calc/calc-arith.el","A","0","0","0","0","0","calc-ext;calc-macs"
"calc/calc-bin.el","A","0","0","0","0","0","calc-ext;calc-macs"
"calc/calc-comb.el","A","0","0","0","0","0","calc-ext;calc-macs"
"calc/calc-cplx.el","A","0","0","0","0","0","calc-ext;calc-macs"
"calc/calc-embed.el","D","0","1","1","0","0","calc-ext;calc-macs;cl-lib;thingatpt"
"calc/calc-ext.el","D","1","1","1","0","0","calc;calc-aent;calc-alg;calc-arith;calc-bin;calc-comb;calc-cplx;calc-embed;calc-fin;calc-forms;calc-frac;calc-funcs;calc-graph;calc-help;calc-incom;calc-keypd;calc-lang;calc-macs;calc-map;calc-math;calc-misc;calc-mode;calc-mtx;calc-poly;calc-prog;calc-rewr;calc-rules;calc-sel;calc-stat;calc-store;calc-stuff;calc-trail;calc-undo;calc-units;calc-vec;calc-yank;calcalg2;calcalg3;calccomp;calcsel2;cl-lib"
"calc/calc-fin.el","A","0","0","0","0","0","calc-ext;calc-macs"
"calc/calc-forms.el","A","0","0","0","0","0","cal-dst;calc-ext;calc-macs"
"calc/calc-frac.el","A","0","0","0","0","0","calc-ext;calc-macs"
"calc/calc-funcs.el","A","0","0","0","0","0","calc-ext;calc-macs;cl-lib"
"calc/calc-graph.el","A","0","0","0","0","0","calc-ext;calc-macs"
"calc/calc-help.el","C","1","1","0","0","0","calc-ext;calc-macs;info"
"calc/calc-incom.el","A","0","0","0","0","0","calc-ext;calc-macs"
"calc/calc-keypd.el","A","0","0","0","0","0","calc-ext;calc-macs"
"calc/calc-lang.el","A","0","0","0","0","0","calc-ext;calc-macs"
"calc/calc-loaddefs.el","E","0","1","1","1","1",""
"calc/calc-macs.el","C","0","1","0","0","0",""
"calc/calc-map.el","C","0","1","0","0","0","calc-ext;calc-macs"
"calc/calc-math.el","A","0","0","0","0","0","calc-ext;calc-macs;cl-lib"
"calc/calc-menu.el","A","0","0","0","0","0","calc;calc-alg;calc-arith;calc-bin;calc-comb;calc-cplx;calc-ext;calc-frac;calc-funcs;calc-graph;calc-lang;calc-map;calc-math;calc-misc;calc-mode;calc-mtx;calc-stat;calc-store;calc-undo;calc-units;calc-vec;calc-yank;calcalg2;calcalg3"
"calc/calc-misc.el","D","1","1","1","0","0","calc;calc-arith;calc-ext;calc-macs;cl-lib"
"calc/calc-mode.el","A","0","0","0","0","0","calc-ext;calc-macs"
"calc/calc-mtx.el","A","0","0","0","0","0","calc-ext;calc-macs"
"calc/calc-nlfit.el","A","0","0","0","0","0","calc-arith;calcalg3"
"calc/calc-poly.el","C","0","1","0","0","0","calc-ext;calc-macs"
"calc/calc-prog.el","C","1","1","0","0","0","calc-ext;calc-macs"
"calc/calc-rewr.el","C","0","1","0","0","0","calc-ext;calc-macs"
"calc/calc-rules.el","A","0","0","0","0","0","calc-ext;calc-macs"
"calc/calc-sel.el","A","0","0","0","0","0","calc-ext;calc-macs"
"calc/calc-stat.el","A","0","0","0","0","0","calc-ext;calc-macs"
"calc/calc-store.el","C","0","1","0","0","0","calc-ext;calc-macs"
"calc/calc-stuff.el","A","0","0","0","0","0","calc-ext;calc-macs"
"calc/calc-trail.el","A","0","0","0","0","0","calc-ext;calc-macs"
"calc/calc-undo.el","D","0","0","1","0","0","calc-ext;calc-macs"
"calc/calc-units.el","C","0","1","0","0","0","calc-alg;calc-ext;calc-macs"
"calc/calc-vec.el","C","0","1","0","0","0","calc-ext;calc-macs"
"calc/calc-yank.el","D","0","1","1","0","0","calc-ext;calc-macs"
"calc/calc.el","D","1","1","1","0","0","calc-bin;calc-ext;calc-macs;calc-menu;rect"
"calc/calcalg2.el","C","0","1","0","0","0","calc-ext;calc-macs"
"calc/calcalg3.el","C","0","1","0","0","0","calc-ext;calc-macs;calc-nlfit"
"calc/calccomp.el","C","0","1","0","0","0","calc-ext;calc-macs"
"calc/calcsel2.el","A","0","0","0","0","0","calc-ext;calc-macs"
"calculator.el","D","1","1","1","0","0","cl-lib;ehelp;electric"
"calendar/appt.el","D","0","1","1","0","0","diary-lib"
"calendar/cal-bahai.el","D","0","1","1","0","0","calendar"
"calendar/cal-china.el","D","0","1","1","0","0","cal-julian;calendar;lunar;solar"
"calendar/cal-coptic.el","D","0","1","1","0","0","calendar"
"calendar/cal-dst.el","D","0","1","1","0","0","calendar"
"calendar/cal-french.el","C","0","1","0","0","0","calendar"
"calendar/cal-hebrew.el","D","0","0","1","0","0","calendar;solar"
"calendar/cal-html.el","D","0","0","1","0","0","calendar;diary-lib"
"calendar/cal-islam.el","D","0","0","1","0","0","calendar"
"calendar/cal-iso.el","A","0","0","0","0","0","calendar"
"calendar/cal-julian.el","A","0","0","0","0","0","calendar"
"calendar/cal-loaddefs.el","E","0","0","1","1","1",""
"calendar/cal-mayan.el","A","0","0","0","0","0","calendar"
"calendar/cal-menu.el","D","0","0","1","0","0","calendar"
"calendar/cal-move.el","A","0","0","0","0","0","calendar"
"calendar/cal-persia.el","D","0","1","1","0","0","calendar"
"calendar/cal-tex.el","D","0","0","1","0","0","calendar"
"calendar/cal-x.el","A","0","0","0","0","0","calendar"
"calendar/calendar.el","D","0","1","1","0","0","cal-menu;subr-x"
"calendar/diary-lib.el","D","0","1","1","0","0",",feature;calendar"
"calendar/diary-loaddefs.el","E","0","0","1","1","1",""
"calendar/holiday-loaddefs.el","E","0","0","1","1","1",""
"calendar/holidays.el","D","0","0","1","0","0","calendar"
"calendar/icalendar.el","D","0","0","1","0","0","calendar;diary-lib"
"calendar/iso8601.el","A","0","0","0","0","0","cl-lib;time-date"
"calendar/lunar.el","D","0","0","1","0","0","cal-dst;cal-julian;calendar;solar"
"calendar/parse-time.el","D","0","0","1","0","0","cl-lib;iso8601;subr-x"
"calendar/solar.el","D","0","1","1","0","0","cal-dst;cal-julian;calendar"
"calendar/time-date.el","D","0","1","1","0","0","cl-lib;subr-x"
"calendar/timeclock.el","D","0","1","1","0","0","cl-lib;timeclock"
"calendar/todo-mode.el","D","1","1","1","0","0","cl-lib;diary-lib;hl-line;wid-edit;widget"
"case-table.el","A","0","0","0","0","0",""
"cdl.el","A","0","0","0","0","0",""
"cedet/cedet-cscope.el","C","0","1","0","0","0",""
"cedet/cedet-files.el","A","0","0","0","0","0",""
"cedet/cedet-global.el","C","0","1","0","0","0",""
"cedet/cedet-idutils.el","C","0","1","0","0","0",""
"cedet/cedet.el","C","0","1","0","0","0","inversion"
"cedet/data-debug.el","D","0","1","1","0","0","ring"
"cedet/ede.el","D","0","1","1","0","0","cedet;cl-generic;cl-lib;ede/auto;ede/base;ede/custom;ede/detect;ede/files;ede/source;eieio;eieio-speedbar;f;semantic/lex-spp"
"cedet/ede/auto.el","D","0","0","1","0","0","cl-generic;eieio;eieio-base"
"cedet/ede/autoconf-edit.el","C","0","1","0","0","0","autoconf;ede/srecode"
"cedet/ede/base.el","A","0","0","0","0","0","cl-generic;data-debug;ede/auto;eieio;eieio-speedbar"
"cedet/ede/config.el","A","0","0","0","0","0","ede;semantic/db;semantic/sb"
"cedet/ede/cpp-root.el","D","0","0","1","0","0","ede;semantic/db"
"cedet/ede/custom.el","D","0","1","1","0","0","ede;eieio-custom"
"cedet/ede/detect.el","A","0","0","0","0","0","ede/auto"
"cedet/ede/dired.el","D","0","1","1","0","0","dired;ede"
"cedet/ede/emacs.el","D","0","0","1","0","0","ede;semantic/db"
"cedet/ede/files.el","D","0","1","1","0","0","ede;ede/locate;eieio"
"cedet/ede/generic.el","D","0","0","1","0","0","ede/config;ede/shell;eieio-opt;semantic/db"
"cedet/ede/linux.el","D","0","0","1","0","0","cl-lib;compile;ede;ede/make;semantic/db"
"cedet/ede/loaddefs.el","E","0","1","1","1","1",""
"cedet/ede/locate.el","D","0","1","1","0","0","cedet-cscope;cedet-global;cedet-idutils;ede;locate"
"cedet/ede/make.el","D","0","0","1","0","0",""
"cedet/ede/makefile-edit.el","A","0","0","0","0","0",""
"cedet/ede/pconf.el","C","0","1","0","0","0","ede/autoconf-edit;ede/proj"
"cedet/ede/pmake.el","C","0","1","0","0","0","ede/pconf;ede/proj;ede/proj-comp;ede/proj-obj;ede/srecode;seq"
"cedet/ede/proj-archive.el","A","0","0","0","0","0","ede/pmake;ede/proj-obj"
"cedet/ede/proj-aux.el","A","0","0","0","0","0","ede/pmake;ede/proj"
"cedet/ede/proj-comp.el","C","0","1","0","0","0","ede;ede/autoconf-edit"
"cedet/ede/proj-elisp.el","D","0","1","1","0","0","cedet-autogen;ede/pconf;ede/pmake;ede/proj"
"cedet/ede/proj-info.el","C","0","1","0","0","0","ede/pmake"
"cedet/ede/proj-misc.el","A","0","0","0","0","0","ede/pmake;ede/proj-comp"
"cedet/ede/proj-obj.el","A","0","0","0","0","0","ede/pmake;ede/proj"
"cedet/ede/proj-prog.el","C","0","1","0","0","0","ede/pmake;ede/proj-obj;ede/shell"
"cedet/ede/proj-scheme.el","A","0","0","0","0","0","ede/autoconf-edit;ede/proj"
"cedet/ede/proj-shared.el","A","0","0","0","0","0","ede/pmake;ede/proj-obj;ede/proj-prog"
"cedet/ede/proj.el","D","0","1","1","0","0","ede/make;ede/pconf;ede/pmake;ede/proj-comp"
"cedet/ede/project-am.el","C","0","1","0","0","0","compile;ede;ede/autoconf-edit;ede/make;ede/makefile-edit;ede/shell;make-mode;semantic/find"
"cedet/ede/shell.el","A","0","0","0","0","0","comint;ede"
"cedet/ede/simple.el","A","0","0","0","0","0","cedet-files;ede"
"cedet/ede/source.el","A","0","0","0","0","0","eieio-base"
"cedet/ede/speedbar.el","D","0","1","1","0","0","ede;eieio-speedbar;speedbar"
"cedet/ede/srecode.el","A","0","0","0","0","0","srecode;srecode/find;srecode/insert;srecode/map"
"cedet/ede/system.el","D","0","0","1","0","0","browse-url;ede;tramp"
"cedet/ede/util.el","D","0","0","1","0","0","ede"
"cedet/mode-local.el","D","0","1","1","0","0","find-func"
"cedet/pulse.el","D","0","1","1","0","0","color"
"cedet/semantic.el","D","0","1","1","0","0","cedet;cl-lib;inversion;pp;semantic/db-ebrowse;semantic/fw;semantic/lex;semantic/load;semantic/tag;semantic/util"
"cedet/semantic/analyze.el","D","0","1","1","0","0","data-debug;pulse;semantic;semantic/analyze/fcn;semantic/ctxt;semantic/find;semantic/format;semantic/scope;semantic/sort"
"cedet/semantic/analyze/complete.el","D","0","1","1","0","0","semantic/analyze;semantic/find"
"cedet/semantic/analyze/debug.el","A","0","0","0","0","0","pulse;semantic;semantic/analyze;semantic/analyze/complete;semantic/db-typecache;semantic/dep;semantic/find"
"cedet/semantic/analyze/fcn.el","D","0","1","1","0","0","semantic;semantic/db-typecache;semantic/find;semantic/scope"
"cedet/semantic/analyze/refs.el","D","0","0","1","0","0","eieio-datadebug;semantic;semantic/analyze;semantic/db-find;semantic/decorate;semantic/find"
"cedet/semantic/bovine.el","D","0","1","1","0","0","semantic;semantic/bovine/debug"
"cedet/semantic/bovine/c-by.el","A","0","0","0","0","0","semantic/bovine;semantic/lex"
"cedet/semantic/bovine/c.el","D","0","1","1","0","0","cc-cmds;cc-mode;hideif;semantic;semantic/analyze;semantic/analyze/refs;semantic/bovine;semantic/bovine/c-by;semantic/bovine/gcc;semantic/db-find;semantic/db-typecache;semantic/find;semantic/idle;semantic/lex-spp"
"cedet/semantic/bovine/debug.el","A","0","0","0","0","0","semantic/debug;semantic/find"
"cedet/semantic/bovine/el.el","D","0","1","1","0","0","find-func;semantic;semantic/bovine;semantic/ctxt;semantic/db-el;semantic/format;thingatpt"
"cedet/semantic/bovine/gcc.el","D","0","1","1","0","0","cl-lib;semantic/dep"
"cedet/semantic/bovine/grammar.el","D","0","0","1","0","0","semantic;semantic/bovine;semantic/find;semantic/grammar;semantic/lex;semantic/wisent"
"cedet/semantic/bovine/make-by.el","A","0","0","0","0","0","semantic/bovine;semantic/lex"
"cedet/semantic/bovine/make.el","D","0","1","1","0","0","make-mode;semantic;semantic/analyze;semantic/analyze/complete;semantic/bovine;semantic/bovine/make-by;semantic/dep"
"cedet/semantic/bovine/scm-by.el","A","0","0","0","0","0","semantic/bovine;semantic/lex"
"cedet/semantic/bovine/scm.el","D","0","1","1","0","0","semantic;semantic/bovine;semantic/bovine/scm-by;semantic/dep;semantic/format"
"cedet/semantic/chart.el","C","0","1","0","0","0","chart;semantic/db;semantic/db-typecache;semantic/find;semantic/scope"
"cedet/semantic/complete.el","D","0","1","1","0","0","eieio-opt;semantic;semantic/analyze;semantic/ctxt;semantic/db-find;semantic/decorate;semantic/find;semantic/format;semantic/idle;tooltip"
"cedet/semantic/ctxt.el","D","0","0","1","0","0","semantic;semantic/find"
"cedet/semantic/db-debug.el","C","0","1","0","0","0","data-debug;semantic/db;semantic/format"
"cedet/semantic/db-ebrowse.el","C","0","1","0","0","0","ebrowse;eieio;eieio-opt;semantic;semantic/db-file;semantic/dep;semantic/find"
"cedet/semantic/db-el.el","D","0","1","1","0","0","eieio-opt;semantic/bovine/el;semantic/db"
"cedet/semantic/db-file.el","D","0","0","1","0","0","cedet-files;data-debug;semantic/db"
"cedet/semantic/db-find.el","D","0","1","1","0","0","data-debug;semantic/db;semantic/db-ref;semantic/db-typecache;semantic/find;semantic/scope"
"cedet/semantic/db-global.el","D","0","0","1","0","0","cedet-global;eieio;eieio-opt;semantic/db-find;semantic/symref/global"
"cedet/semantic/db-javascript.el","C","0","1","0","0","0","eieio;eieio-opt;semantic/db;semantic/db-find"
"cedet/semantic/db-mode.el","D","0","0","1","0","0","semantic/db;semantic/lex-spp"
"cedet/semantic/db-ref.el","A","0","0","0","0","0","cl-generic;eieio;eieio-datadebug;semantic;semantic/db;semantic/find;semantic/tag"
"cedet/semantic/db-typecache.el","D","0","1","1","0","0","data-debug;semantic;semantic/analyze/fcn;semantic/db;semantic/db-find;semantic/find;semantic/scope;semantic/sort"
"cedet/semantic/db.el","D","0","1","1","0","0","eieio-base;semantic;semantic/find"
"cedet/semantic/debug.el","D","0","1","1","0","0","cl-generic;eieio;semantic;semantic-debug-parser-debugger-source;semantic/find"
"cedet/semantic/decorate.el","A","0","0","0","0","0","pulse;semantic"
"cedet/semantic/decorate/include.el","D","0","1","1","0","0","semantic/db;semantic/db-find;semantic/db-ref;semantic/decorate/mode;semantic/dep;semantic/find"
"cedet/semantic/decorate/mode.el","D","0","1","1","0","0","cl-lib;semantic;semantic/decorate;semantic/tag-ls;semantic/util-modes"
"cedet/semantic/dep.el","D","0","0","1","0","0","semantic/tag"
"cedet/semantic/doc.el","D","0","1","1","0","0","semantic/tag"
"cedet/semantic/ede-grammar.el","D","0","0","1","0","0","cl-lib;ede/pconf;ede/pmake;ede/proj;ede/proj-elisp;semantic;semantic/grammar"
"cedet/semantic/edit.el","D","0","1","1","0","0","semantic"
"cedet/semantic/find.el","D","0","0","1","0","0","semantic;semantic/tag;semantic/tag-ls"
"cedet/semantic/format.el","D","0","1","1","0","0","ezimage;semantic;semantic/doc;semantic/find;semantic/tag-file;semantic/tag-ls"
"cedet/semantic/fw.el","C","0","1","0","0","0","eieio;mode-local"
"cedet/semantic/grammar-wy.el","C","0","1","0","0","0","semantic/lex;semantic/wisent"
"cedet/semantic/grammar.el","C","0","1","0","0","0","bytecomp;eldoc;help-fns;lib;pp;semantic;semantic/analyze;semantic/analyze/complete;semantic/bovine;semantic/ctxt;semantic/db;semantic/decorate;semantic/edit;semantic/find;semantic/format;semantic/grammar-wy;semantic/idle;semantic/lex;semantic/wisent"
"cedet/semantic/grm-wy-boot.el","C","0","1","0","0","0","semantic/lex;semantic/wisent"
"cedet/semantic/html.el","D","0","1","1","0","0","semantic;semantic/format;sgml-mode"
"cedet/semantic/ia-sb.el","D","0","1","1","0","0","semantic/analyze;speedbar"
"cedet/semantic/ia.el","D","0","1","1","0","0","imenu;pulse;semantic/analyze;semantic/analyze/refs;semantic/decorate/include;semantic/find;semantic/format;semantic/senator"
"cedet/semantic/idle.el","D","0","1","1","0","0","pulse;semantic;semantic/analyze;semantic/analyze/fcn;semantic/ctxt;semantic/db-find;semantic/decorate/mode;semantic/find;semantic/format;semantic/symref/filter;semantic/tag;timer;working"
"cedet/semantic/imenu.el","D","0","1","1","0","0","imenu;pulse;semantic;semantic/db;semantic/db-file;semantic/db-mode;semantic/format;semantic/sb;semantic/sort"
"cedet/semantic/java.el","C","0","1","0","0","0","semantic;semantic/ctxt;semantic/dep;semantic/doc;semantic/find;semantic/format"
"cedet/semantic/lex-spp.el","D","0","1","1","0","0","semantic;semantic/lex"
"cedet/semantic/lex.el","D","0","1","1","0","0","pp;semantic;semantic/debug;semantic/fw"
"cedet/semantic/loaddefs.el","E","0","1","1","1","1",""
"cedet/semantic/mru-bookmark.el","D","0","1","1","0","0","eieio-base;eieio-datadebug;ring;semantic;semantic/decorate"
"cedet/semantic/sb.el","A","0","0","0","0","0","semantic;semantic/format;semantic/sort;semantic/util;speedbar"
"cedet/semantic/scope.el","D","0","1","1","0","0","eieio-datadebug;semantic/analyze;semantic/analyze/fcn;semantic/ctxt;semantic/db;semantic/db-typecache;semantic/find"
"cedet/semantic/senator.el","D","0","1","1","0","0","hippie-exp;ring;semantic;semantic/analyze;semantic/analyze/refs;semantic/ctxt;semantic/decorate;semantic/find;semantic/format;semantic/sort"
"cedet/semantic/sort.el","D","0","1","1","0","0","semantic;semantic/db-find;semantic/db-mode;semantic/find"
"cedet/semantic/symref.el","D","0","1","1","0","0","ede/proj;eieio-datadebug;semantic;semantic/find"
"cedet/semantic/symref/cscope.el","D","0","0","1","0","0","cedet-cscope;semantic/symref"
"cedet/semantic/symref/filter.el","A","0","0","0","0","0","semantic;semantic/analyze;semantic/idle;srecode/fields"
"cedet/semantic/symref/global.el","D","0","0","1","0","0","cedet-global;semantic/symref"
"cedet/semantic/symref/grep.el","D","0","1","1","0","0","grep;semantic/symref"
"cedet/semantic/symref/idutils.el","D","0","0","1","0","0","cedet-idutils;semantic/symref"
"cedet/semantic/symref/list.el","D","0","1","1","0","0","pulse;semantic/complete;semantic/senator;semantic/symref"
"cedet/semantic/tag-file.el","D","0","0","1","0","0","semantic/dep;semantic/tag"
"cedet/semantic/tag-ls.el","D","0","1","1","0","0","semantic;semantic/find"
"cedet/semantic/tag-write.el","D","0","1","1","0","0","semantic"
"cedet/semantic/tag.el","D","0","1","1","0","0","semantic;semantic/analyze/fcn;semantic/ctxt;semantic/fw;semantic/lex"
"cedet/semantic/texi.el","D","0","1","1","0","0","document;ispell;semantic/analyze;semantic/ctxt;semantic/db-find;semantic/db-mode;semantic/format;srecode;srecode/texi;texinfo"
"cedet/semantic/util-modes.el","D","0","1","1","0","0","semantic"
"cedet/semantic/util.el","C","0","1","0","0","0","data-debug;semantic;semantic/ctxt;semantic/db-find;semantic/db-mode;semantic/find;semantic/util-modes"
"cedet/semantic/wisent.el","C","0","1","0","0","0","semantic;semantic/wisent/comp;semantic/wisent/wisent"
"cedet/semantic/wisent/comp.el","C","0","1","0","0","0","bytecomp;cl-lib;semantic/wisent;subr-x"
"cedet/semantic/wisent/grammar.el","D","0","1","1","0","0","semantic;semantic/bovine;semantic/find;semantic/grammar;semantic/lex;semantic/wisent"
"cedet/semantic/wisent/java-tags.el","D","0","1","1","0","0","semantic/java;semantic/wisent;semantic/wisent/javat-wy"
"cedet/semantic/wisent/javascript.el","D","0","1","1","0","0","semantic/java;semantic/wisent;semantic/wisent/js-wy"
"cedet/semantic/wisent/javat-wy.el","C","0","1","0","0","0","semantic/lex;semantic/wisent"
"cedet/semantic/wisent/js-wy.el","C","0","1","0","0","0","semantic/lex;semantic/wisent"
"cedet/semantic/wisent/python-wy.el","C","0","1","0","0","0","semantic/lex;semantic/tag;semantic/wisent"
"cedet/semantic/wisent/python.el","D","0","1","1","0","0","python;semantic/ctxt;semantic/dep;semantic/find;semantic/format;semantic/wisent;semantic/wisent/python-wy"
"cedet/semantic/wisent/wisent.el","C","0","1","0","0","0",""
"cedet/srecode.el","A","0","0","0","0","0","eieio;mode-local"
"cedet/srecode/args.el","A","0","0","0","0","0","ede;srecode/dictionary"
"cedet/srecode/compile.el","D","0","1","1","0","0","cl-generic;eieio;eieio-base;semantic;srecode/dictionary;srecode/insert;srecode/table"
"cedet/srecode/cpp.el","D","0","0","1","0","0","semantic/tag;srecode;srecode/dictionary;srecode/semantic"
"cedet/srecode/ctxt.el","A","0","0","0","0","0","semantic;semantic/tag-ls;srecode/dictionary"
"cedet/srecode/dictionary.el","C","0","1","0","0","0","cl-generic;eieio;eieio-datadebug;semantic;srecode;srecode/compile;srecode/fields;srecode/find;srecode/insert;srecode/table"
"cedet/srecode/document.el","D","0","0","1","0","0","pulse;semantic;semantic/doc;semantic/tag;srecode/args;srecode/dictionary;srecode/extract;srecode/insert;srecode/semantic"
"cedet/srecode/el.el","D","0","0","1","0","0","semantic/db-find;srecode;srecode/semantic"
"cedet/srecode/expandproto.el","D","0","0","1","0","0","ring;semantic;semantic/analyze;semantic/find;semantic/senator;srecode/dictionary;srecode/insert"
"cedet/srecode/extract.el","A","0","0","0","0","0","srecode;srecode/compile;srecode/insert"
"cedet/srecode/fields.el","C","0","1","0","0","0","cl-generic;eieio"
"cedet/srecode/filters.el","A","0","0","0","0","0","newcomment"
"cedet/srecode/find.el","C","0","1","0","0","0","srecode/compile;srecode/ctxt;srecode/map;srecode/table"
"cedet/srecode/getset.el","D","0","0","1","0","0","semantic;semantic/analyze;semantic/find;srecode/dictionary;srecode/insert"
"cedet/srecode/insert.el","D","0","1","1","0","0","srecode/args;srecode/compile;srecode/dictionary;srecode/fields;srecode/filters;srecode/find"
"cedet/srecode/java.el","D","0","0","1","0","0","ede;semantic/find;srecode/dictionary"
"cedet/srecode/loaddefs.el","E","0","0","1","1","1",""
"cedet/srecode/map.el","D","0","1","1","0","0","data-debug;eieio-base;semantic;srecode"
"cedet/srecode/mode.el","D","0","1","1","0","0","mode-local;semantic/decorate;semantic/find;semantic/senator;semantic/wisent;srecode;srecode/find;srecode/insert;srecode/map"
"cedet/srecode/semantic.el","A","0","0","0","0","0","ring;semantic/find;semantic/format;semantic/senator;srecode/dictionary;srecode/insert"
"cedet/srecode/srt-mode.el","D","0","1","1","0","0","semantic;semantic/analyze;semantic/find;semantic/wisent;srecode/compile;srecode/ctxt;srecode/insert;srecode/template"
"cedet/srecode/srt-wy.el","C","0","1","0","0","0","semantic/lex;semantic/wisent"
"cedet/srecode/srt.el","D","0","1","1","0","0","eieio;srecode/dictionary;srecode/insert"
"cedet/srecode/table.el","C","0","1","0","0","0","cl-generic;eieio;eieio-base;mode-local;srecode;srecode/find"
"cedet/srecode/template.el","D","0","1","1","0","0","semantic;semantic/ctxt;semantic/wisent;srecode/srt-wy"
"cedet/srecode/texi.el","D","0","0","1","0","0","semantic;semantic/texi;srecode/semantic"
"char-fold.el","D","1","1","1","0","0","help-fns;subr-x"
"chistory.el","D","0","1","1","0","0",""
"cmuscheme.el","D","0","1","1","0","0","comint;scheme"
"color.el","D","0","1","1","0","0",""
"comint.el","D","0","1","1","0","0","ansi-color;ansi-osc;regexp-opt;ring;subr-x"
"completion-preview.el","D","0","1","1","0","0",""
"completion.el","D","0","1","1","0","0","cl-lib"
"composite.el","D","0","1","1","0","0",""
"cus-dep.el","D","0","1","0","1","0","cl-lib;cus-face;loaddefs-gen;widget"
"cus-edit.el","D","0","1","1","1","0","apropos;cus-face;cus-load;cus-start;icons;wid-edit"
"cus-face.el","C","0","1","0","0","0",""
"cus-load.el","D","0","0","0","1","0",""
"cus-start.el","C","0","1","0","0","0","cus-start;kinsoku"
"cus-theme.el","D","0","1","1","0","0","cus-edit;wid-edit;widget"
"custom.el","D","0","1","0","1","0","VALUE;cus-load;cus-start;feature;foo-theme;lib;load;widget"
"dabbrev.el","D","0","1","1","0","0",""
"delim-col.el","D","0","1","1","0","0","rect"
"delsel.el","D","0","0","1","0","0",""
"descr-text.el","D","0","1","1","0","0","help-mode;pp;quail"
"desktop.el","D","0","1","1","0","0","cl-lib;frameset"
"dframe.el","C","0","1","0","0","0","dframe"
"dired-aux.el","D","1","1","1","0","0","cl-lib;dired;grep;lpr;mailcap;xdg;xref"
"dired-loaddefs.el","E","1","0","1","1","1",""
"dired-x.el","D","0","1","1","0","0","dired"
"dired.el","D","0","1","1","0","0","\\=;autorevert;cl-lib;desktop;dired-aux;dired-loaddefs;dnd;man;subr-x"
"dirtrack.el","D","0","0","1","0","0","comint;shell"
"disp-table.el","D","0","0","1","0","0",""
"display-fill-column-indicator.el","D","0","0","1","0","0",""
"display-line-numbers.el","D","0","1","1","0","0",""
"dnd.el","D","0","1","1","0","0","cl-lib;url-handlers"
"doc-view.el","D","0","1","1","0","0","cl-lib;dired;filenotify;image-mode;jka-compr;subr-x"
"dom.el","C","0","1","0","0","0","cl-lib;subr-x"
"dos-fns.el","D","0","1","0","1","0",""
"dos-vars.el","A","0","0","0","0","0",""
"dos-w32.el","A","0","0","0","0","0",""
"double.el","D","0","0","1","0","0","isearch"
"dynamic-setting.el","C","0","1","0","0","0",""
"ebuff-menu.el","D","0","1","1","0","0","electric"
"echistory.el","D","0","1","1","0","0","chistory;electric"
"ecomplete.el","D","0","1","1","0","0","cl-lib"
"editorconfig-conf-mode.el","D","0","0","1","0","0","conf-mode"
"editorconfig-core-handle.el","A","0","0","0","0","0","cl-lib;editorconfig-fnmatch"
"editorconfig-core.el","C","0","1","0","0","0","cl-lib;editorconfig-core-handle;subr-x"
"editorconfig-fnmatch.el","C","0","1","0","0","0","cl-lib"
"editorconfig-tools.el","D","0","1","1","0","0","cl-lib;editorconfig;editorconfig-core;subr-x"
"editorconfig.el","D","0","1","1","0","0","cl-lib;editorconfig-core;find-func;lisp-mnt;package;subr-x"
"edmacro.el","D","0","1","1","1","0","cl-lib;kmacro;mwheel;seq"
"ehelp.el","D","0","0","1","0","0","electric"
"elec-pair.el","D","0","1","1","0","0","cl-lib;electric"
"electric.el","D","1","1","1","1","0",""
"elide-head.el","D","0","0","1","0","0",""
"emacs-lisp/advice.el","D","0","1","1","0","0","bytecomp;cl-lib;macroexp"
"emacs-lisp/avl-tree.el","C","0","1","0","0","0","cl-lib;generator"
"emacs-lisp/backquote.el","A","0","0","0","0","0",""
"emacs-lisp/backtrace.el","D","0","1","1","0","0","cl-lib;find-func;help-mode;lisp-mode;pcase;subr-x"
